paper_id,year,top_level,primary_category,category,is_primary_category
2205.11172,2022,cs,cs.LG,cs.LG,True
2205.11172,2022,cs,cs.LG,cs.AI,False
2010.00373,2020,stat,stat.ML,stat.ML,True
2010.00373,2020,stat,stat.ML,cs.LG,False
2111.05337,2021,stat,stat.AP,stat.AP,True
2510.18668,2025,cs,cs.LG,cs.LG,True
2510.18668,2025,cs,cs.LG,cs.CV,False
2204.12605,2022,cs,cs.LG,cs.LG,True
2204.12605,2022,cs,cs.LG,cs.SY,False
2204.12605,2022,cs,cs.LG,eess.SY,False
2112.10643,2021,stat,stat.AP,stat.AP,True
2112.10643,2021,stat,stat.AP,stat.ME,False
2401.16396,2024,stat,stat.AP,stat.AP,True
2401.16396,2024,stat,stat.AP,stat.ME,False
2510.23053,2025,cs,cs.LG,cs.LG,True
2510.23053,2025,cs,cs.LG,cs.DC,False
2404.15255,2024,cs,cs.LG,cs.LG,True
2307.05431,2023,stat,stat.ML,stat.ML,True
2307.05431,2023,stat,stat.ML,cs.LG,False
2302.02766,2023,stat,stat.ML,stat.ML,True
2302.02766,2023,stat,stat.ML,cs.LG,False
2107.03455,2021,stat,stat.ML,stat.ML,True
2107.03455,2021,stat,stat.ML,cs.IT,False
2107.03455,2021,stat,stat.ML,cs.LG,False
2107.03455,2021,stat,stat.ML,math.IT,False
2102.10226,2021,stat,stat.ML,stat.ML,True
2102.10226,2021,stat,stat.ML,cs.LG,False
2102.10226,2021,stat,stat.ML,math.ST,False
2102.10226,2021,stat,stat.ML,stat.TH,False
2104.14132,2021,stat,stat.ML,stat.ML,True
2104.14132,2021,stat,stat.ML,cs.LG,False
2303.06441,2023,stat,stat.AP,stat.AP,True
2007.09056,2020,stat,stat.AP,stat.AP,True
2401.06161,2023,cs,cs.CY,cs.CY,True
2401.06161,2023,cs,cs.CY,cs.AI,False
2411.02134,2024,stat,stat.ML,stat.ML,True
2411.02134,2024,stat,stat.ML,cs.LG,False
2211.13549,2022,stat,stat.ML,stat.ML,True
2211.13549,2022,stat,stat.ML,cs.LG,False
2211.17096,2022,stat,stat.ML,stat.ML,True
2211.17096,2022,stat,stat.ML,cs.LG,False
2405.15643,2024,stat,stat.ML,stat.ML,True
2405.15643,2024,stat,stat.ML,cs.LG,False
2405.15643,2024,stat,stat.ML,cs.NA,False
2405.15643,2024,stat,stat.ML,math.AP,False
2405.15643,2024,stat,stat.ML,math.NA,False
2405.15643,2024,stat,stat.ML,math.PR,False
2410.09046,2024,stat,stat.ML,stat.ML,True
2410.09046,2024,stat,stat.ML,cs.LG,False
2410.09046,2024,stat,stat.ML,math.ST,False
2410.09046,2024,stat,stat.ML,stat.TH,False
2207.07565,2022,stat,stat.AP,stat.AP,True
2501.18037,2025,stat,stat.AP,stat.AP,True
2509.20866,2025,cs,cs.CL,cs.CL,True
2509.20866,2025,cs,cs.CL,cs.LG,False
2303.11536,2023,cs,cs.LG,cs.LG,True
2303.11536,2023,cs,cs.LG,cs.AI,False
2303.11536,2023,cs,cs.LG,cs.CV,False
2303.11536,2023,cs,cs.LG,math.ST,False
2303.11536,2023,cs,cs.LG,stat.ML,False
2303.11536,2023,cs,cs.LG,stat.TH,False
2208.08077,2022,stat,stat.AP,stat.AP,True
2505.07068,2025,stat,stat.ML,stat.ML,True
2505.07068,2025,stat,stat.ML,cs.LG,False
2505.07068,2025,stat,stat.ML,math.DS,False
2407.11233,2024,stat,stat.AP,stat.AP,True
2503.07932,2025,stat,stat.ML,stat.ML,True
2503.07932,2025,stat,stat.ML,cs.AI,False
2503.07932,2025,stat,stat.ML,cs.CC,False
2503.07932,2025,stat,stat.ML,cs.LG,False
2502.04907,2025,stat,stat.ML,stat.ML,True
2502.04907,2025,stat,stat.ML,cs.LG,False
2202.09161,2022,cs,cs.CY,cs.CY,True
2507.10870,2025,stat,stat.AP,stat.AP,True
2507.10870,2025,stat,stat.AP,stat.CO,False
2505.24715,2025,cs,cs.LG,cs.LG,True
2505.24715,2025,cs,cs.LG,cs.AI,False
2505.24715,2025,cs,cs.LG,cs.CL,False
2407.19790,2024,cs,cs.AI,cs.AI,True
2103.13811,2021,cs,cs.LG,cs.LG,True
2106.03485,2021,stat,stat.ML,stat.ML,True
2106.03485,2021,stat,stat.ML,cs.CV,False
2106.03485,2021,stat,stat.ML,cs.LG,False
2004.06445,2020,stat,stat.ML,stat.ML,True
2004.06445,2020,stat,stat.ML,cs.LG,False
2004.06445,2020,stat,stat.ML,stat.AP,False
2004.06445,2020,stat,stat.ML,stat.CO,False
2402.02098,2024,stat,stat.ML,stat.ML,True
2402.02098,2024,stat,stat.ML,cs.LG,False
2501.11139,2025,stat,stat.ML,stat.ML,True
2501.11139,2025,stat,stat.ML,cs.LG,False
2411.11630,2024,stat,stat.AP,stat.AP,True
2510.10866,2025,stat,stat.ML,stat.ML,True
2510.10866,2025,stat,stat.ML,cs.LG,False
2209.09173,2022,stat,stat.AP,stat.AP,True
2301.11862,2023,stat,stat.ML,stat.ML,True
2301.11862,2023,stat,stat.ML,cs.LG,False
2206.11810,2022,stat,stat.ML,stat.ML,True
2206.11810,2022,stat,stat.ML,cs.LG,False
2006.07025,2020,cs,cs.CY,cs.CY,True
2407.19346,2024,cs,cs.LG,cs.LG,True
2407.19346,2024,cs,cs.LG,cs.CL,False
2110.02414,2021,cs,cs.LG,cs.LG,True
2110.02414,2021,cs,cs.LG,cs.RO,False
2510.20472,2025,stat,stat.ML,stat.ML,True
2510.20472,2025,stat,stat.ML,cs.LG,False
2505.23445,2025,stat,stat.ML,stat.ML,True
2505.23445,2025,stat,stat.ML,cs.LG,False
2505.23445,2025,stat,stat.ML,math.ST,False
2505.23445,2025,stat,stat.ML,stat.TH,False
2309.10526,2023,cs,cs.CL,cs.CL,True
2511.12234,2025,stat,stat.AP,stat.AP,True
2511.12234,2025,stat,stat.AP,stat.ML,False
2012.04250,2020,cs,cs.LG,cs.LG,True
2508.13060,2025,cs,cs.CL,cs.CL,True
2511.04856,2025,cs,cs.LG,cs.LG,True
2511.04856,2025,cs,cs.LG,quant-ph,False
2108.06035,2021,cs,cs.HC,cs.HC,True
2402.06204,2024,cs,cs.CL,cs.CL,True
2402.06204,2024,cs,cs.CL,cs.AI,False
2402.06204,2024,cs,cs.CL,cs.HC,False
2203.08317,2022,stat,stat.ML,stat.ML,True
2203.08317,2022,stat,stat.ML,cs.LG,False
2203.08317,2022,stat,stat.ML,eess.SP,False
2302.13522,2023,cs,cs.LG,cs.LG,True
2302.13522,2023,cs,cs.LG,cs.AI,False
2302.13522,2023,cs,cs.LG,cs.DC,False
2302.13522,2023,cs,cs.LG,cs.IR,False
2302.11329,2023,cs,cs.LG,cs.LG,True
2407.21000,2024,stat,stat.AP,stat.AP,True
2208.02821,2022,cs,cs.LG,cs.LG,True
2208.02821,2022,cs,cs.LG,cs.AI,False
2310.12667,2023,stat,stat.ML,stat.ML,True
2310.12667,2023,stat,stat.ML,cs.LG,False
2201.07449,2022,cs,cs.CL,cs.CL,True
2201.07449,2022,cs,cs.CL,cs.AI,False
2201.07449,2022,cs,cs.CL,cs.LG,False
2511.08094,2025,cs,cs.LG,cs.LG,True
2310.01807,2023,cs,cs.AI,cs.AI,True
2310.01807,2023,cs,cs.AI,cs.LG,False
2206.07602,2022,stat,stat.ML,stat.ML,True
2206.07602,2022,stat,stat.ML,cs.LG,False
2206.07602,2022,stat,stat.ML,cs.SI,False
2204.09123,2022,cs,cs.LG,cs.LG,True
2204.09123,2022,cs,cs.LG,cs.AI,False
2204.09123,2022,cs,cs.LG,cs.CY,False
2204.09123,2022,cs,cs.LG,cs.HC,False
2402.06151,2024,stat,stat.ML,stat.ML,True
2402.06151,2024,stat,stat.ML,cs.LG,False
2412.01655,2024,cs,cs.AI,cs.AI,True
2110.07788,2021,stat,stat.ML,stat.ML,True
2110.07788,2021,stat,stat.ML,cs.IT,False
2110.07788,2021,stat,stat.ML,cs.LG,False
2110.07788,2021,stat,stat.ML,math.IT,False
2110.07788,2021,stat,stat.ML,math.OC,False
2303.12285,2023,cs,cs.LG,cs.LG,True
2303.12285,2023,cs,cs.LG,cs.AI,False
2303.12285,2023,cs,cs.LG,cs.CY,False
2405.18289,2024,cs,cs.LG,cs.LG,True
2405.18289,2024,cs,cs.LG,cs.AI,False
2109.02053,2021,cs,cs.AI,cs.AI,True
2412.15285,2024,cs,cs.CL,cs.CL,True
2412.15285,2024,cs,cs.CL,cs.AI,False
2412.15285,2024,cs,cs.CL,cs.LG,False
2302.05918,2023,stat,stat.ML,stat.ML,True
2302.05918,2023,stat,stat.ML,cs.LG,False
2302.05918,2023,stat,stat.ML,stat.AP,False
2408.04381,2024,cs,cs.IR,cs.IR,True
2401.09979,2024,stat,stat.ML,stat.ML,True
2401.09979,2024,stat,stat.ML,cs.LG,False
2309.12115,2023,cs,cs.HC,cs.HC,True
2510.01874,2025,stat,stat.ML,stat.ML,True
2510.01874,2025,stat,stat.ML,cs.LG,False
2305.14077,2023,stat,stat.ML,stat.ML,True
2305.14077,2023,stat,stat.ML,cs.LG,False
2305.14077,2023,stat,stat.ML,math.ST,False
2305.14077,2023,stat,stat.ML,stat.TH,False
2211.09516,2022,stat,stat.AP,stat.AP,True
2010.01568,2020,stat,stat.AP,stat.AP,True
2307.09405,2023,stat,stat.AP,stat.AP,True
2311.17673,2023,stat,stat.ML,stat.ML,True
2311.17673,2023,stat,stat.ML,cond-mat.stat-mech,False
2311.17673,2023,stat,stat.ML,cs.AI,False
2311.17673,2023,stat,stat.ML,cs.LG,False
2311.17673,2023,stat,stat.ML,math-ph,False
2311.17673,2023,stat,stat.ML,math.MP,False
2304.09058,2023,cs,cs.CL,cs.CL,True
2304.09058,2023,cs,cs.CL,cs.AI,False
2304.09058,2023,cs,cs.CL,cs.DB,False
2304.09058,2023,cs,cs.CL,cs.IR,False
2304.09058,2023,cs,cs.CL,cs.LG,False
2002.05048,2020,stat,stat.AP,stat.AP,True
2002.05048,2020,stat,stat.AP,q-bio.GN,False
2002.05048,2020,stat,stat.AP,q-bio.QM,False
2002.05048,2020,stat,stat.AP,stat.ME,False
2401.02412,2024,cs,cs.LG,cs.LG,True
2401.02412,2024,cs,cs.LG,cs.AI,False
2401.02412,2024,cs,cs.LG,cs.CL,False
2401.02412,2024,cs,cs.LG,cs.CV,False
2203.04414,2022,stat,stat.AP,stat.AP,True
2203.04414,2022,stat,stat.AP,stat.ML,False
2304.11134,2023,stat,stat.ML,stat.ML,True
2304.11134,2023,stat,stat.ML,cs.CV,False
2304.11134,2023,stat,stat.ML,cs.LG,False
2502.00131,2025,cs,cs.IR,cs.IR,True
2501.12557,2025,cs,cs.HC,cs.HC,True
2501.12557,2025,cs,cs.HC,cs.AI,False
2501.12557,2025,cs,cs.HC,cs.CL,False
2501.12557,2025,cs,cs.HC,cs.CY,False
2411.06324,2024,stat,stat.ML,stat.ML,True
2411.06324,2024,stat,stat.ML,cs.LG,False
2411.06324,2024,stat,stat.ML,stat.ME,False
2503.14795,2025,stat,stat.ML,stat.ML,True
2503.14795,2025,stat,stat.ML,cs.LG,False
2503.14795,2025,stat,stat.ML,stat.ME,False
2405.09516,2024,stat,stat.ML,stat.ML,True
2405.09516,2024,stat,stat.ML,cs.LG,False
2009.12947,2020,stat,stat.ML,stat.ML,True
2009.12947,2020,stat,stat.ML,cs.LG,False
2402.11789,2024,stat,stat.ML,stat.ML,True
2402.11789,2024,stat,stat.ML,cs.CV,False
2402.11789,2024,stat,stat.ML,cs.LG,False
2007.02470,2020,stat,stat.ML,stat.ML,True
2007.02470,2020,stat,stat.ML,cs.LG,False
2504.20121,2025,cs,cs.LG,cs.LG,True
2311.05346,2023,cs,cs.LG,cs.LG,True
2409.04642,2024,stat,stat.AP,stat.AP,True
2508.03245,2025,cs,cs.LG,cs.LG,True
2508.03245,2025,cs,cs.LG,stat.ML,False
2510.12080,2025,cs,cs.AI,cs.AI,True
2512.16687,2025,cs,cs.LG,cs.LG,True
2207.05114,2022,stat,stat.AP,stat.AP,True
2502.07650,2025,stat,stat.ML,stat.ML,True
2502.07650,2025,stat,stat.ML,cs.LG,False
2110.14122,2021,stat,stat.ML,stat.ML,True
2110.14122,2021,stat,stat.ML,cs.IT,False
2110.14122,2021,stat,stat.ML,cs.LG,False
2110.14122,2021,stat,stat.ML,math.IT,False
2305.05367,2023,stat,stat.AP,stat.AP,True
2403.12729,2024,stat,stat.ML,stat.ML,True
2403.12729,2024,stat,stat.ML,cs.LG,False
2207.01898,2022,cs,cs.LG,cs.LG,True
2207.01898,2022,cs,cs.LG,cs.AI,False
2006.00864,2020,stat,stat.ML,stat.ML,True
2006.00864,2020,stat,stat.ML,cs.LG,False
2402.10723,2024,stat,stat.ML,stat.ML,True
2402.10723,2024,stat,stat.ML,cs.LG,False
2104.13753,2021,cs,cs.LG,cs.LG,True
2104.13753,2021,cs,cs.LG,math.ST,False
2104.13753,2021,cs,cs.LG,stat.TH,False
2311.07366,2023,stat,stat.ML,stat.ML,True
2311.07366,2023,stat,stat.ML,cs.LG,False
2302.14599,2023,stat,stat.ML,stat.ML,True
2302.14599,2023,stat,stat.ML,cs.LG,False
2406.16707,2024,cs,cs.LG,cs.LG,True
2406.16707,2024,cs,cs.LG,cs.AI,False
2506.04193,2025,stat,stat.ML,stat.ML,True
2506.04193,2025,stat,stat.ML,cs.CY,False
2506.04193,2025,stat,stat.ML,cs.LG,False
2002.02354,2020,stat,stat.AP,stat.AP,True
2002.02354,2020,stat,stat.AP,stat.ML,False
2404.16130,2024,cs,cs.CL,cs.CL,True
2404.16130,2024,cs,cs.CL,cs.AI,False
2404.16130,2024,cs,cs.CL,cs.IR,False
2005.08916,2020,cs,cs.HC,cs.HC,True
2104.09879,2021,stat,stat.AP,stat.AP,True
2104.09879,2021,stat,stat.AP,q-fin.RM,False
2502.13660,2025,cs,cs.LG,cs.LG,True
2506.02589,2025,cs,cs.CL,cs.CL,True
2506.02589,2025,cs,cs.CL,cs.AI,False
2506.02589,2025,cs,cs.CL,cs.IR,False
2312.16846,2023,stat,stat.AP,stat.AP,True
2507.00402,2025,stat,stat.ML,stat.ML,True
2507.00402,2025,stat,stat.ML,cs.LG,False
2507.00402,2025,stat,stat.ML,math.ST,False
2507.00402,2025,stat,stat.ML,stat.ME,False
2507.00402,2025,stat,stat.ML,stat.TH,False
2507.06185,2025,cs,cs.CY,cs.CY,True
2507.06185,2025,cs,cs.CY,cs.AI,False
2507.06185,2025,cs,cs.CY,cs.CL,False
2507.06185,2025,cs,cs.CY,cs.HC,False
2101.07392,2021,stat,stat.AP,stat.AP,True
2504.15313,2025,cs,cs.AI,cs.AI,True
2504.15313,2025,cs,cs.AI,cs.LG,False
2205.06111,2022,cs,cs.AI,cs.AI,True
2205.06111,2022,cs,cs.AI,cs.CL,False
2512.07578,2025,stat,stat.ML,stat.ML,True
2512.07578,2025,stat,stat.ML,cs.LG,False
2512.07578,2025,stat,stat.ML,stat.ME,False
2512.20408,2025,stat,stat.AP,stat.AP,True
2003.01860,2020,stat,stat.AP,stat.AP,True
2509.20587,2025,stat,stat.ML,stat.ML,True
2509.20587,2025,stat,stat.ML,cs.LG,False
2509.20587,2025,stat,stat.ML,stat.ME,False
2111.08645,2021,cs,cs.LG,cs.LG,True
2507.08529,2025,cs,cs.AI,cs.AI,True
2507.08529,2025,cs,cs.AI,cs.CL,False
2211.14568,2022,cs,cs.LG,cs.LG,True
2211.14568,2022,cs,cs.LG,cs.AI,False
2503.00072,2025,cs,cs.CY,cs.CY,True
2503.00072,2025,cs,cs.CY,cs.IR,False
2503.00072,2025,cs,cs.CY,cs.LG,False
2312.16940,2023,cs,cs.LG,cs.LG,True
2312.16940,2023,cs,cs.LG,eess.SP,False
2305.15044,2023,cs,cs.CL,cs.CL,True
2212.04232,2022,cs,cs.HC,cs.HC,True
2212.04232,2022,cs,cs.HC,cs.CY,False
2504.19254,2025,cs,cs.CL,cs.CL,True
2504.19254,2025,cs,cs.CL,cs.AI,False
2504.19254,2025,cs,cs.CL,cs.LG,False
2402.08631,2024,cs,cs.CL,cs.CL,True
2402.08631,2024,cs,cs.CL,cs.AI,False
2402.08631,2024,cs,cs.CL,cs.LG,False
2002.04788,2020,cs,cs.LG,cs.LG,True
2002.04788,2020,cs,cs.LG,cs.CY,False
2002.04788,2020,cs,cs.LG,cs.IT,False
2002.04788,2020,cs,cs.LG,math.IT,False
2002.04788,2020,cs,cs.LG,stat.ML,False
2101.01295,2021,stat,stat.AP,stat.AP,True
2305.17209,2023,cs,cs.LG,cs.LG,True
2305.17209,2023,cs,cs.LG,stat.ML,False
2204.01361,2022,stat,stat.ML,stat.ML,True
2204.01361,2022,stat,stat.ML,cs.LG,False
2204.01361,2022,stat,stat.ML,stat.ME,False
2507.02890,2025,stat,stat.AP,stat.AP,True
2507.02890,2025,stat,stat.AP,cs.LG,False
2507.02890,2025,stat,stat.AP,stat.ML,False
2210.04317,2022,cs,cs.LG,cs.LG,True
2210.04317,2022,cs,cs.LG,stat.ML,False
2311.14410,2023,cs,cs.LG,cs.LG,True
2005.00250,2020,cs,cs.CL,cs.CL,True
2003.07459,2020,cs,cs.CL,cs.CL,True
2409.17466,2024,stat,stat.ML,stat.ML,True
2409.17466,2024,stat,stat.ML,cs.AI,False
2409.17466,2024,stat,stat.ML,cs.LG,False
2011.04356,2020,stat,stat.AP,stat.AP,True
2011.04356,2020,stat,stat.AP,physics.data-an,False
2007.16103,2020,cs,cs.LG,cs.LG,True
2007.16103,2020,cs,cs.LG,cs.CV,False
2007.16103,2020,cs,cs.LG,stat.ML,False
2102.01852,2021,cs,cs.LG,cs.LG,True
2102.01852,2021,cs,cs.LG,cs.NE,False
2102.01852,2021,cs,cs.LG,q-bio.NC,False
2301.13777,2023,stat,stat.AP,stat.AP,True
2402.15764,2024,cs,cs.CL,cs.CL,True
2402.15764,2024,cs,cs.CL,cs.AI,False
2308.01320,2023,cs,cs.LG,cs.LG,True
2308.01320,2023,cs,cs.LG,cs.AI,False
2308.01320,2023,cs,cs.LG,cs.CL,False
2406.03102,2024,cs,cs.LG,cs.LG,True
2406.03102,2024,cs,cs.LG,cs.AI,False
2111.05985,2021,stat,stat.AP,stat.AP,True
2507.17365,2025,cs,cs.LG,cs.LG,True
2507.17365,2025,cs,cs.LG,cs.AI,False
2511.17599,2025,cs,cs.LG,cs.LG,True
2511.17599,2025,cs,cs.LG,cs.AI,False
2509.05877,2025,stat,stat.ML,stat.ML,True
2509.05877,2025,stat,stat.ML,cs.AI,False
2509.05877,2025,stat,stat.ML,cs.LG,False
2309.07695,2023,stat,stat.AP,stat.AP,True
2212.09897,2022,cs,cs.CL,cs.CL,True
2008.08919,2020,cs,cs.AI,cs.AI,True
2008.08919,2020,cs,cs.AI,cs.LG,False
2008.08919,2020,cs,cs.AI,cs.LO,False
2305.16317,2023,cs,cs.LG,cs.LG,True
2305.16317,2023,cs,cs.LG,cs.AI,False
2511.05289,2025,cs,cs.LG,cs.LG,True
2201.07683,2022,stat,stat.ML,stat.ML,True
2201.07683,2022,stat,stat.ML,cs.LG,False
2201.07683,2022,stat,stat.ML,stat.ME,False
2208.05152,2022,cs,cs.CL,cs.CL,True
2208.05152,2022,cs,cs.CL,cs.IR,False
2105.13295,2021,cs,cs.HC,cs.HC,True
2105.13295,2021,cs,cs.HC,cs.MM,False
2510.03777,2025,cs,cs.AI,cs.AI,True
2510.03777,2025,cs,cs.AI,cs.LG,False
2110.07827,2021,cs,cs.CL,cs.CL,True
2304.00114,2023,cs,cs.IR,cs.IR,True
2304.00114,2023,cs,cs.IR,cs.AI,False
2304.00114,2023,cs,cs.IR,cs.CL,False
2501.16919,2025,cs,cs.LG,cs.LG,True
2108.11489,2021,stat,stat.ML,stat.ML,True
2108.11489,2021,stat,stat.ML,cs.LG,False
2108.11489,2021,stat,stat.ML,math.ST,False
2108.11489,2021,stat,stat.ML,stat.TH,False
2106.05174,2021,stat,stat.AP,stat.AP,True
2503.10873,2025,stat,stat.ML,stat.ML,True
2503.10873,2025,stat,stat.ML,cs.LG,False
2503.10873,2025,stat,stat.ML,nlin.CD,False
2006.03015,2020,stat,stat.ML,stat.ML,True
2006.03015,2020,stat,stat.ML,cs.LG,False
2203.03916,2022,stat,stat.ML,stat.ML,True
2203.03916,2022,stat,stat.ML,cs.LG,False
2204.00288,2022,cs,cs.AI,cs.AI,True
2001.08681,2020,stat,stat.AP,stat.AP,True
2001.08681,2020,stat,stat.AP,cs.SY,False
2001.08681,2020,stat,stat.AP,eess.SY,False
2001.08681,2020,stat,stat.AP,physics.soc-ph,False
2208.05844,2022,stat,stat.ML,stat.ML,True
2208.05844,2022,stat,stat.ML,cs.LG,False
2506.14157,2025,cs,cs.CL,cs.CL,True
2506.14157,2025,cs,cs.CL,cs.AI,False
2506.14157,2025,cs,cs.CL,cs.LG,False
2506.08976,2025,stat,stat.AP,stat.AP,True
2305.18396,2023,cs,cs.LG,cs.LG,True
2305.18396,2023,cs,cs.LG,cs.CL,False
2305.18396,2023,cs,cs.LG,cs.CR,False
2503.02043,2025,cs,cs.LG,cs.LG,True
2504.06494,2025,stat,stat.AP,stat.AP,True
2504.06494,2025,stat,stat.AP,stat.CO,False
2408.13256,2024,cs,cs.AI,cs.AI,True
2408.13256,2024,cs,cs.AI,cs.CV,False
2408.13256,2024,cs,cs.AI,cs.LG,False
2405.04393,2024,stat,stat.ML,stat.ML,True
2405.04393,2024,stat,stat.ML,cs.LG,False
2402.18697,2024,stat,stat.ML,stat.ML,True
2402.18697,2024,stat,stat.ML,cs.LG,False
2402.18697,2024,stat,stat.ML,cs.SI,False
2402.18697,2024,stat,stat.ML,math.OC,False
2402.18697,2024,stat,stat.ML,math.ST,False
2402.18697,2024,stat,stat.ML,stat.TH,False
2305.12569,2023,stat,stat.ML,stat.ML,True
2305.12569,2023,stat,stat.ML,cs.LG,False
2404.06831,2024,cs,cs.LG,cs.LG,True
2404.06831,2024,cs,cs.LG,stat.ML,False
2310.20388,2023,cs,cs.IR,cs.IR,True
2305.04757,2023,cs,cs.CL,cs.CL,True
2305.04757,2023,cs,cs.CL,cs.AI,False
2305.04757,2023,cs,cs.CL,cs.LG,False
2206.11324,2022,stat,stat.AP,stat.AP,True
2206.11324,2022,stat,stat.AP,cs.CE,False
2206.11324,2022,stat,stat.AP,stat.ML,False
2406.04428,2024,cs,cs.CL,cs.CL,True
2406.04428,2024,cs,cs.CL,cs.AI,False
2403.06672,2024,stat,stat.ML,stat.ML,True
2403.06672,2024,stat,stat.ML,cs.CR,False
2403.06672,2024,stat,stat.ML,cs.GT,False
2403.06672,2024,stat,stat.ML,cs.LG,False
2405.03879,2024,stat,stat.ML,stat.ML,True
2405.03879,2024,stat,stat.ML,cs.LG,False
2405.03879,2024,stat,stat.ML,q-bio.GN,False
2405.03879,2024,stat,stat.ML,stat.AP,False
2403.05669,2024,stat,stat.ML,stat.ML,True
2403.05669,2024,stat,stat.ML,cs.LG,False
2509.15076,2025,cs,cs.LG,cs.LG,True
2509.15076,2025,cs,cs.LG,cs.CV,False
2006.06485,2020,stat,stat.ML,stat.ML,True
2006.06485,2020,stat,stat.ML,cs.LG,False
2507.14019,2025,stat,stat.AP,stat.AP,True
2507.06525,2025,cs,cs.LG,cs.LG,True
2507.06525,2025,cs,cs.LG,math.ST,False
2507.06525,2025,cs,cs.LG,stat.ML,False
2507.06525,2025,cs,cs.LG,stat.TH,False
2308.03079,2023,stat,stat.ML,stat.ML,True
2308.03079,2023,stat,stat.ML,cs.LG,False
2412.16899,2024,stat,stat.ML,stat.ML,True
2412.16899,2024,stat,stat.ML,cs.LG,False
2409.05714,2024,stat,stat.AP,stat.AP,True
2106.15497,2021,cs,cs.IR,cs.IR,True
2106.15497,2021,cs,cs.IR,cs.CR,False
2106.15497,2021,cs,cs.IR,cs.LG,False
2410.08194,2024,stat,stat.ML,stat.ML,True
2410.08194,2024,stat,stat.ML,cs.LG,False
2409.15687,2024,cs,cs.AI,cs.AI,True
2509.19924,2025,cs,cs.LG,cs.LG,True
2509.19924,2025,cs,cs.LG,cs.AI,False
2002.03007,2020,stat,stat.AP,stat.AP,True
2001.04417,2020,cs,cs.AI,cs.AI,True
2001.04417,2020,cs,cs.AI,cs.LG,False
2403.00896,2024,cs,cs.CL,cs.CL,True
2403.00896,2024,cs,cs.CL,cs.AI,False
2104.04874,2021,cs,cs.LG,cs.LG,True
2104.04874,2021,cs,cs.LG,stat.ML,False
2511.03728,2025,cs,cs.AI,cs.AI,True
2511.03728,2025,cs,cs.AI,cs.LG,False
2502.06022,2025,stat,stat.ML,stat.ML,True
2502.06022,2025,stat,stat.ML,cs.LG,False
2106.04619,2021,stat,stat.ML,stat.ML,True
2106.04619,2021,stat,stat.ML,cs.AI,False
2106.04619,2021,stat,stat.ML,cs.CV,False
2106.04619,2021,stat,stat.ML,cs.LG,False
2507.15087,2025,cs,cs.CL,cs.CL,True
2507.15087,2025,cs,cs.CL,cs.AI,False
2210.02882,2022,stat,stat.ML,stat.ML,True
2210.02882,2022,stat,stat.ML,cs.DC,False
2210.02882,2022,stat,stat.ML,cs.LG,False
2210.02882,2022,stat,stat.ML,math.OC,False
2505.11451,2025,cs,cs.AI,cs.AI,True
2402.15347,2024,cs,cs.LG,cs.LG,True
2402.15347,2024,cs,cs.LG,cs.AI,False
2402.15347,2024,cs,cs.LG,stat.ML,False
2205.12695,2022,stat,stat.ML,stat.ML,True
2205.12695,2022,stat,stat.ML,cs.CR,False
2205.12695,2022,stat,stat.ML,cs.LG,False
2205.12695,2022,stat,stat.ML,eess.SP,False
2205.12695,2022,stat,stat.ML,math.ST,False
2205.12695,2022,stat,stat.ML,stat.TH,False
2408.06212,2024,cs,cs.LG,cs.LG,True
2408.06212,2024,cs,cs.LG,cs.CC,False
2003.12816,2020,stat,stat.AP,stat.AP,True
2003.12816,2020,stat,stat.AP,stat.ME,False
2207.00879,2022,stat,stat.ML,stat.ML,True
2207.00879,2022,stat,stat.ML,cs.AI,False
2207.00879,2022,stat,stat.ML,cs.LG,False
2207.00879,2022,stat,stat.ML,math.OC,False
2505.17000,2025,stat,stat.ML,stat.ML,True
2505.17000,2025,stat,stat.ML,cs.LG,False
2505.17000,2025,stat,stat.ML,math.PR,False
2502.01780,2025,stat,stat.ML,stat.ML,True
2502.01780,2025,stat,stat.ML,cs.LG,False
2303.16208,2023,stat,stat.ML,stat.ML,True
2303.16208,2023,stat,stat.ML,cs.CC,False
2303.16208,2023,stat,stat.ML,cs.DS,False
2303.16208,2023,stat,stat.ML,cs.LG,False
2402.17089,2024,stat,stat.ML,stat.ML,True
2402.17089,2024,stat,stat.ML,cs.LG,False
2405.07679,2024,cs,cs.LG,cs.LG,True
2012.15130,2020,stat,stat.AP,stat.AP,True
2006.02493,2020,stat,stat.ML,stat.ML,True
2006.02493,2020,stat,stat.ML,cs.LG,False
2505.18720,2025,cs,cs.CL,cs.CL,True
2505.18720,2025,cs,cs.CL,cs.AI,False
2505.18720,2025,cs,cs.CL,cs.LG,False
2210.12383,2022,cs,cs.CL,cs.CL,True
2402.11655,2024,cs,cs.CL,cs.CL,True
2206.02904,2022,cs,cs.HC,cs.HC,True
2206.02904,2022,cs,cs.HC,cs.GR,False
2206.03827,2022,stat,stat.ML,stat.ML,True
2206.03827,2022,stat,stat.ML,cs.LG,False
2402.16388,2024,stat,stat.ML,stat.ML,True
2402.16388,2024,stat,stat.ML,cs.LG,False
2311.09369,2023,stat,stat.ML,stat.ML,True
2311.09369,2023,stat,stat.ML,cs.CY,False
2311.09369,2023,stat,stat.ML,cs.LG,False
2508.02817,2025,cs,cs.HC,cs.HC,True
2508.02817,2025,cs,cs.HC,cs.AI,False
2508.02817,2025,cs,cs.HC,cs.CY,False
